Product,Cost,URL
Klar Grønnsaksuppe,"kr 10,90",https://oda.com/no/categories/32-middager-og-tilbehor/410-middagsbaser/1115-posesupper/
Kremet blomkålsuppe,"kr 18,90",https://oda.com/no/categories/32-middager-og-tilbehor/410-middagsbaser/1115-posesupper/
Minestronesuppe,"kr 25,50",https://oda.com/no/categories/32-middager-og-tilbehor/410-middagsbaser/1115-posesupper/
Kyllingsuppe Kremet,"kr 10,90",https://oda.com/no/categories/32-middager-og-tilbehor/410-middagsbaser/1115-posesupper/
Tomatsuppe Med Makaroni,"kr 14,90",https://oda.com/no/categories/32-middager-og-tilbehor/410-middagsbaser/1115-posesupper/
Cheez Doodles,"kr 18,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Tortillachips,"kr 29,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Bacongull,"kr 45,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Onion Rings,"kr 28,40",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Cheez Cruncherz,"kr 41,40",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Doritos Nacho Cheese,"kr 47,60",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Baconsvor,"kr 30,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Crispers Maissnacks,"kr 29,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Tortilla Hot Cheese,"kr 34,50",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Snack Bites,"kr 14,00",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Partymix Paprika,"kr 22,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Ostepop,"kr 18,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Goldfish,"kr 31,00",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Soletti Saltstenger,"kr 20,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Saltstenger,"kr 10,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Skumpinne Mais &amp; Hirse,"kr 23,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Skumpinner Plomme og Eple,"kr 26,80",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Rosiner Sour Watermelon,"kr 32,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Kjeks med Fullkorn &amp; Eple,"kr 34,60",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Jr Fruktstang Havresolbærblåbær,"kr 9,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Junior Fruktstang,"kr 7,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Krispig Fruktfisk Bring,"kr 13,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Fruktsnøre Jordbær,"kr 15,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Potetstaver,"kr 15,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Maizepuffs Gulrot + Pastinakk,"kr 23,40",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Maizepuffs Jordbær + Banan,"kr 25,10",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
"Mini-Stars med Eple, Appelsin og Solbær","kr 28,00",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Organix Gulrotpinner,"kr 22,00",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Poppis Blåbær,"kr 29,40",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Naturnes Nutripuffs Raspberry,"kr 24,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Original Tørrfisksnacks,"kr 59,80",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Sjokoloops,"kr 29,90",https://oda.com/no/categories/67-snacks-godteri-og-kjeks/68-chips-og-snacks/1206-snacks-chips/
Dusjgele,"kr 52,30",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Mild Dusjgele,"kr 34,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Sensitiv Dusjgele,"kr 61,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Aloe Vera Dusjgele,"kr 49,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Sensitiv Intimvask,"kr 37,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Asan Intimsåpe,"kr 44,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Intimvask Tranebær,"kr 24,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dusjsåpe,"kr 8,60",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Shower Gel Fresh Mix,"kr 29,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dove Cream Wash,"kr 32,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Nourishing Shower Gel,"kr 29,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Fresh Touch Shower Gel,"kr 48,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Pomegranate Shower Gel,"kr 48,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Parfymefri Dusjsåpe,"kr 27,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Trippeldusj,"kr 19,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Men Expert Total Clean Shower,"kr 29,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dobbeldusj Sport,"kr 18,40",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dusjsåpe Lyko Vegan,"kr 29,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Rise &amp; Shine Shower gel,"kr 44,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dusjsåpe Naturals,"kr 11,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dusjsåpe Men Sport,"kr 24,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Shower Naturally Good Honeysuckle,"kr 42,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Blown away Shower gel,"kr 44,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Dusjgele Mann,"kr 26,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/1183-sape/485-dusjsape/
Granateple,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Bringebær,"kr 24,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Appelsin,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Ice Tea Peach,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Fruktfest,"kr 24,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Jordbær,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Cloudy Apple,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Lemon Lime,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Mandarin Madness,"kr 32,40",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Starfruit Passion,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Villbringebær,"kr 31,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Zeroh Passionfruit &amp; Guava,"kr 31,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Zeroh Mango &amp; Lemon,"kr 31,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Sitron &amp; Lime,"kr 31,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Orange &amp; Golden Berry,"kr 24,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Zeroh Strawberry &amp; Rhubarb,"kr 31,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Fun Light Skogsbær,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Den Rosa,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Den Grønne,"kr 29,90",https://oda.com/no/categories/60-drikke/66-saft/1179-sukkerfri-saft/
Crusli 4 Nøtter,"kr 39,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Crusli Solfrokost,"kr 32,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Supergrøt Kanel &amp; Puffet Quinoa,"kr 13,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
4 Korn,"kr 19,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
All-Bran Regular Flakes,"kr 29,30",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Bjørn Rosin &amp; Vaniljesmak,"kr 28,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Cheerios Havre,"kr 34,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Cheerios Multi Frokostblanding,"kr 25,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Coco Pops,"kr 35,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Corn flakes,"kr 16,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Corn Flakes,"kr 36,30",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Fitness Frokostblanding,"kr 29,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Froot Loops,"kr 36,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Havrefras,"kr 39,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Havregrøt Med Melk,"kr 8,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Havregrøt Original,"kr 11,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Havreputer,"kr 52,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Frokostkuler med Honning,"kr 44,20",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Honni Puffs,"kr 42,60",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Weetabix Orginal,"kr 41,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Minis choco,"kr 41,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Nesquik Frokostblanding,"kr 28,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Puffet Havre,"kr 19,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Puffet Ris,"kr 9,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Smacks,"kr 31,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Weetos Choco,"kr 43,40",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Cruesli Crunchy Bites Granola,"kr 36,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Rugfras,"kr 37,90",https://oda.com/no/categories/1044-frokostblandinger-og-musli/1268-frokostblandinger-frokostblandinger-og-musli/
Antirynkekrem Q10,"kr 89,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Q10 Nattkrem Antirynker,"kr 89,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Face Cream,"kr 142,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Moisture &amp; Aloe Vera,"kr 49,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Pleiende Ansiktskrem,"kr 74,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Nivea Soft Cream,"kr 36,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Blown away Håndkrem,"kr 44,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Body Lotion,"kr 63,50",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Bodylotion Cottontouch,"kr 44,70",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Dove Silky Pampering Body Cream,"kr 53,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Glowing Ritual Body Lotion,"kr 55,60",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Håndkrem,"kr 46,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Kløver Vaseline,"kr 34,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Leppepomade Tube,"kr 35,00",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Labello Hydro Care,"kr 23,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Original blå,"kr 23,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Labello Peach Shine,"kr 31,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Sublime Bronze Self-Tan Express ProFace,"kr 146,30",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Renseservietter,"kr 29,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Ansiktsservietter,"kr 27,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Cleansing Wipes Sensitive Face,"kr 24,60",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Micellar Cleansing Water,"kr 49,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Micellar water 100ml,"kr 42,20",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Eye &amp; Lip Express,"kr 44,90",https://oda.com/no/categories/1181-hygiene-og-skjonnhet/434-hudpleie/
Brystkjold silikon,"kr 199,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Biteleke,"kr 99,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Helseteppe,"kr 99,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Laken Yngri,"kr 89,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Mimic tåteflaske,"kr 109,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Silikonskje,"kr 99,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Sitteunderlag,"kr 29,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Temperatursensitiv skje,"kr 99,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Vesletind Ryggsekk,"kr 119,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Brystpumpe,"kr 299,00",https://oda.com/no/categories/1324-barnas-hus/1407-utstyr/
Kokesjokolade 70% Kakao,"kr 20,40",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Kokesjokolade Dronning,"kr 36,10",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Dronning Sjokolade,"kr 17,90",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Kokesjokolade Selskap,"kr 27,90",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Lys Kokesjokolade,"kr 22,40",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Kokesjokolade Mørk,"kr 9,40",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Kokesjokolade Lys,"kr 9,50",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Hvit Sjokolade,"kr 30,90",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Bakesjokolade Mørk,"kr 31,80",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Bakesjokolade Lys,"kr 31,80",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Bakesjokolade Ruby,"kr 54,80",https://oda.com/no/categories/15-bakeingredienser/1229-kakepynt-og-fyll/1232-kokesjokolade/
Kreolsk Kyllingsalat,"kr 25,00",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Krepsesalat med Chili,"kr 41,80",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Italiensk Salat med Skinke,"kr 22,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Reker I Mills Majones,"kr 46,70",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Italiensk Salat,"kr 18,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Waldorfsalat,"kr 32,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Kyllingsalat,"kr 32,40",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Russisk Rekesalat,"kr 32,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Rødbetsalat,"kr 24,40",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Rekesalat,"kr 24,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Eggesalat,"kr 32,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Frokostsalat,"kr 28,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Chilikreps i Aioli,"kr 35,00",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Crabsticksalat,"kr 24,20",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Skagensalat,"kr 36,30",https://oda.com/no/categories/42-palegg/47-salatpalegg/
Grønnsakspålegg,"kr 27,90",https://oda.com/no/categories/42-palegg/47-salatpalegg/
